14659,cerradura,cerradura,c,ce,cer,cerr,cerra,cerrad,cerradu,cerradur
14660,conmemoracion,conmemoración,c,co,con,conm,conme,conmem,conmemo,conmemor
14661,desempeñan,desempeñan,d,de,des,dese,desem,desemp,desempe,desempeñ
14662,eulalia,eulalia,e,eu,eul,eula,eulal,eulali,eulalia,
14663,farmaceutico,farmacéutico,f,fa,far,farm,farma,farmac,farmace,farmaceu
14664,ocupara,ocupará,o,oc,ocu,ocup,ocupa,ocupar,ocupara,
14665,poniente,poniente,p,po,pon,poni,ponie,ponien,ponient,poniente
14666,reducirse,reducirse,r,re,red,redu,reduc,reduci,reducir,reducirs
14667,sabiendas,sabiendas,s,sa,sab,sabi,sabie,sabien,sabiend,sabienda
14668,supervivientes,supervivientes,s,su,sup,supe,super,superv,supervi,superviv
14669,apoyaba,apoyaba,a,ap,apo,apoy,apoya,apoyab,apoyaba,
14670,brevedad,brevedad,b,br,bre,brev,breve,breved,breveda,brevedad
14671,cuauhtemoc,cuauhtémoc,c,cu,cua,cuau,cuauh,cuauht,cuauhte,cuauhtem
14672,despide,despide,d,de,des,desp,despi,despid,despide,
14673,elocuente,elocuente,e,el,elo,eloc,elocu,elocue,elocuen,elocuent
14674,informan,informan,i,in,inf,info,infor,inform,informa,informan
14675,iraquies,iraquíes,i,ir,ira,iraq,iraqu,iraqui,iraquie,iraquies
14676,lloro,lloró,l,ll,llo,llor,lloro,,,
14677,objeciones,objeciones,o,ob,obj,obje,objec,objeci,objecio,objecion
14678,radiofonico,radiofónico,r,ra,rad,radi,radio,radiof,radiofo,radiofon
14679,respectiva,respectiva,r,re,res,resp,respe,respec,respect,respecti
14680,susurro,susurro,s,su,sus,susu,susur,susurr,susurro,
14681,virtualmente,virtualmente,v,vi,vir,virt,virtu,virtua,virtual,virtualm
14682,asimilar,asimilar,a,as,asi,asim,asimi,asimil,asimila,asimilar
14683,canchas,canchas,c,ca,can,canc,canch,cancha,canchas,
14684,cocidas,cocidas,c,co,coc,coci,cocid,cocida,cocidas,
14685,concentrada,concentrada,c,co,con,conc,conce,concen,concent,concentr
14686,crudos,crudos,c,cr,cru,crud,crudo,crudos,,
14687,definirse,definirse,d,de,def,defi,defin,defini,definir,definirs
14688,divididos,divididos,d,di,div,divi,divid,dividi,dividid,dividido
14689,inmovilidad,inmovilidad,i,in,inm,inmo,inmov,inmovi,inmovil,inmovili
14690,legitimos,legítimos,l,le,leg,legi,legit,legiti,legitim,legitimo
14691,ligereza,ligereza,l,li,lig,lige,liger,ligere,ligerez,ligereza
14692,lozada,lozada,l,lo,loz,loza,lozad,lozada,,
14693,mediador,mediador,m,me,med,medi,media,mediad,mediado,mediador
14694,meditar,meditar,m,me,med,medi,medit,medita,meditar,
14695,procesar,procesar,p,pr,pro,proc,proce,proces,procesa,procesar
14696,remuneracion,remuneración,r,re,rem,remu,remun,remune,remuner,remunera
14697,sintonia,sintonía,s,si,sin,sint,sinto,sinton,sintoni,sintonia
14698,alcanzada,alcanzada,a,al,alc,alca,alcan,alcanz,alcanza,alcanzad
14699,distraccion,distracción,d,di,dis,dist,distr,distra,distrac,distracc
14700,estudiantiles,estudiantiles,e,es,est,estu,estud,estudi,estudia,estudian
14701,garras,garras,g,ga,gar,garr,garra,garras,,
14702,melancolico,melancólico,m,me,mel,mela,melan,melanc,melanco,melancol
14703,meten,meten,m,me,met,mete,meten,,,
14704,padron,padrón,p,pa,pad,padr,padro,padron,,
14705,valverde,valverde,v,va,val,valv,valve,valver,valverd,valverde
14706,bobby,bobby,b,bo,bob,bobb,bobby,,,
14707,deudores,deudores,d,de,deu,deud,deudo,deudor,deudore,deudores
14708,esposos,esposos,e,es,esp,espo,espos,esposo,esposos,
14709,explanada,explanada,e,ex,exp,expl,expla,explan,explana,explanad
14710,exterminio,exterminio,e,ex,ext,exte,exter,exterm,extermi,extermin
14711,harvard,harvard,h,ha,har,harv,harva,harvar,harvard,
14712,huido,huido,h,hu,hui,huid,huido,,,
14713,manejado,manejado,m,ma,man,mane,manej,maneja,manejad,manejado
14714,mirarlo,mirarlo,m,mi,mir,mira,mirar,mirarl,mirarlo,
14715,prohibidos,prohibidos,p,pr,pro,proh,prohi,prohib,prohibi,prohibid
14716,selectiva,selectiva,s,se,sel,sele,selec,select,selecti,selectiv
14717,abandonando,abandonando,a,ab,aba,aban,aband,abando,abandon,abandona
14718,arqueologicos,arqueológicos,a,ar,arq,arqu,arque,arqueo,arqueol,arqueolo
14719,borda,borda,b,bo,bor,bord,borda,,,
14720,conejos,conejos,c,co,con,cone,conej,conejo,conejos,
14721,conquistado,conquistado,c,co,con,conq,conqu,conqui,conquis,conquist
14722,dominical,dominical,d,do,dom,domi,domin,domini,dominic,dominica
14724,inventor,inventor,i,in,inv,inve,inven,invent,invento,inventor
14725,larrañaga,larrañaga,l,la,lar,larr,larra,larrañ,larraña,larrañag
14726,parodia,parodia,p,pa,par,paro,parod,parodi,parodia,
14727,pensador,pensador,p,pe,pen,pens,pensa,pensad,pensado,pensador
14728,pictorico,pictórico,p,pi,pic,pict,picto,pictor,pictori,pictoric
14729,potosi,potosí,p,po,pot,poto,potos,potosi,,
14730,prematuro,prematuro,p,pr,pre,prem,prema,premat,prematu,prematur
14731,steve,steve,s,st,ste,stev,steve,,,
14732,alfred,alfred,a,al,alf,alfr,alfre,alfred,,
14733,area,area,a,ar,are,area,,,,
14734,christopher,christopher,c,ch,chr,chri,chris,christ,christo,christop
14735,cicatriz,cicatriz,c,ci,cic,cica,cicat,cicatr,cicatri,cicatriz
14736,desintegracion,desintegración,d,de,des,desi,desin,desint,desinte,desinteg
14737,entendi,entendí,e,en,ent,ente,enten,entend,entendi,
14738,fisiologia,fisiología,f,fi,fis,fisi,fisio,fisiol,fisiolo,fisiolog
14739,intacta,intacta,i,in,int,inta,intac,intact,intacta,
14740,limitaba,limitaba,l,li,lim,limi,limit,limita,limitab,limitaba
14741,llorente,llorente,l,ll,llo,llor,llore,lloren,llorent,llorente
14742,peregrinacion,peregrinación,p,pe,per,pere,pereg,peregr,peregri,peregrin
14743,porton,portón,p,po,por,port,porto,porton,,
14744,sirvienta,sirvienta,s,si,sir,sirv,sirvi,sirvie,sirvien,sirvient
14745,suspiro,suspiró,s,su,sus,susp,suspi,suspir,suspiro,
14746,vehemencia,vehemencia,v,ve,veh,vehe,vehem,veheme,vehemen,vehemenc
14747,vertientes,vertientes,v,ve,ver,vert,verti,vertie,vertien,vertient
14748,visitan,visitan,v,vi,vis,visi,visit,visita,visitan,
14749,acordaba,acordaba,a,ac,aco,acor,acord,acorda,acordab,acordaba
14750,aseo,aseo,a,as,ase,aseo,,,,
14751,cabañas,cabañas,c,ca,cab,caba,cabañ,cabaña,cabañas,
14752,comandancia,comandancia,c,co,com,coma,coman,comand,comanda,comandan
14753,conceptuales,conceptuales,c,co,con,conc,conce,concep,concept,conceptu
14754,confesiones,confesiones,c,co,con,conf,confe,confes,confesi,confesio
14755,contestaba,contestaba,c,co,con,cont,conte,contes,contest,contesta
14757,impusieron,impusieron,i,im,imp,impu,impus,impusi,impusie,impusier
14758,laser,láser,l,la,las,lase,laser,,,
14759,menstruacion,menstruación,m,me,men,mens,menst,menstr,menstru,menstrua
14760,paralizacion,paralización,p,pa,par,para,paral,parali,paraliz,paraliza
14761,plenaria,plenaria,p,pl,ple,plen,plena,plenar,plenari,plenaria
14762,promocionar,promocionar,p,pr,pro,prom,promo,promoc,promoci,promocio
14763,semblante,semblante,s,se,sem,semb,sembl,sembla,semblan,semblant
14764,tentaciones,tentaciones,t,te,ten,tent,tenta,tentac,tentaci,tentacio
14765,vigilantes,vigilantes,v,vi,vig,vigi,vigil,vigila,vigilan,vigilant
14766,acumula,acumula,a,ac,acu,acum,acumu,acumul,acumula,
14767,antelacion,antelación,a,an,ant,ante,antel,antela,antelac,antelaci
14768,busque,busqué,b,bu,bus,busq,busqu,busque,,
14769,carmona,carmona,c,ca,car,carm,carmo,carmon,carmona,
14770,curro,curro,c,cu,cur,curr,curro,,,
14771,delicioso,delicioso,d,de,del,deli,delic,delici,delicio,delicios
14772,desviar,desviar,d,de,des,desv,desvi,desvia,desviar,
14773,estatica,estática,e,es,est,esta,estat,estati,estatic,estatica
14774,exageracion,exageración,e,ex,exa,exag,exage,exager,exagera,exagerac
14775,fichaje,fichaje,f,fi,fic,fich,ficha,fichaj,fichaje,
14776,minuciosamente,minuciosamente,m,mi,min,minu,minuc,minuci,minucio,minucios
14777,municiones,municiones,m,mu,mun,muni,munic,munici,municio,municion
14778,presumir,presumir,p,pr,pre,pres,presu,presum,presumi,presumir
14779,privilegiados,privilegiados,p,pr,pri,priv,privi,privil,privile,privileg
14780,sergi,sergi,s,se,ser,serg,sergi,,,
14781,tias,tías,t,ti,tia,tias,,,,
14782,vocablo,vocablo,v,vo,voc,voca,vocab,vocabl,vocablo,
14783,voltaire,voltaire,v,vo,vol,volt,volta,voltai,voltair,voltaire
14784,adversas,adversas,a,ad,adv,adve,adver,advers,adversa,adversas
14785,costera,costera,c,co,cos,cost,coste,coster,costera,
14786,disminuyo,disminuyó,d,di,dis,dism,dismi,dismin,disminu,disminuy
14787,dotada,dotada,d,do,dot,dota,dotad,dotada,,
14788,estupefacientes,estupefacientes,e,es,est,estu,estup,estupe,estupef,estupefa
14789,fraternidad,fraternidad,f,fr,fra,frat,frate,frater,fratern,fraterni
14790,habremos,habremos,h,ha,hab,habr,habre,habrem,habremo,habremos
14791,interpretarse,interpretarse,i,in,int,inte,inter,interp,interpr,interpre
14792,participando,participando,p,pa,par,part,parti,partic,partici,particip
14793,planteaba,planteaba,p,pl,pla,plan,plant,plante,plantea,planteab
14794,santi,santi,s,sa,san,sant,santi,,,
14795,sirenas,sirenas,s,si,sir,sire,siren,sirena,sirenas,
14796,advenimiento,advenimiento,a,ad,adv,adve,adven,adveni,advenim,advenimi
14797,atrevo,atrevo,a,at,atr,atre,atrev,atrevo,,
14798,bautizado,bautizado,b,ba,bau,baut,bauti,bautiz,bautiza,bautizad
14800,chaco,chaco,c,ch,cha,chac,chaco,,,
14801,compatibles,compatibles,c,co,com,comp,compa,compat,compati,compatib
14802,delirante,delirante,d,de,del,deli,delir,delira,deliran,delirant
14803,fluidez,fluidez,f,fl,flu,flui,fluid,fluide,fluidez,
14804,ingresa,ingresa,i,in,ing,ingr,ingre,ingres,ingresa,
14805,maxime,máxime,m,ma,max,maxi,maxim,maxime,,
14806,millan,millán,m,mi,mil,mill,milla,millan,,
14807,ocasional,ocasional,o,oc,oca,ocas,ocasi,ocasio,ocasion,ocasiona
14808,omision,omisión,o,om,omi,omis,omisi,omisio,omision,
14809,pactar,pactar,p,pa,pac,pact,pacta,pactar,,
14810,periodicas,periódicas,p,pe,per,peri,perio,period,periodi,periodic
14811,publican,publican,p,pu,pub,publ,publi,public,publica,publican
14812,sabias,sabías,s,sa,sab,sabi,sabia,sabias,,
14813,asienta,asienta,a,as,asi,asie,asien,asient,asienta,
14814,azucares,azúcares,a,az,azu,azuc,azuca,azucar,azucare,azucares
14815,colgar,colgar,c,co,col,colg,colga,colgar,,
14816,comparecer,comparecer,c,co,com,comp,compa,compar,compare,comparec
14817,detienen,detienen,d,de,det,deti,detie,detien,detiene,detienen
14818,melodrama,melodrama,m,me,mel,melo,melod,melodr,melodra,melodram
14819,music,music,m,mu,mus,musi,music,,,
14820,trascendio,trascendió,t,tr,tra,tras,trasc,trasce,trascen,trascend
14821,vacante,vacante,v,va,vac,vaca,vacan,vacant,vacante,
14822,vergara,vergara,v,ve,ver,verg,verga,vergar,vergara,
14823,vuela,vuela,v,vu,vue,vuel,vuela,,,
14824,adjetivo,adjetivo,a,ad,adj,adje,adjet,adjeti,adjetiv,adjetivo
14825,beneficiado,beneficiado,b,be,ben,bene,benef,benefi,benefic,benefici
14826,dinosaurios,dinosaurios,d,di,din,dino,dinos,dinosa,dinosau,dinosaur
14827,disfrutando,disfrutando,d,di,dis,disf,disfr,disfru,disfrut,disfruta
14828,honradez,honradez,h,ho,hon,honr,honra,honrad,honrade,honradez
14829,infecciosas,infecciosas,i,in,inf,infe,infec,infecc,infecci,infeccio
14830,masaje,masaje,m,ma,mas,masa,masaj,masaje,,
14831,orientadas,orientadas,o,or,ori,orie,orien,orient,orienta,orientad
14832,pretenda,pretenda,p,pr,pre,pret,prete,preten,pretend,pretenda
14833,rectificar,rectificar,r,re,rec,rect,recti,rectif,rectifi,rectific
14834,representatividad,representatividad,r,re,rep,repr,repre,repres,represe,represen
14835,sarah,sarah,s,sa,sar,sara,sarah,,,
14836,sicilia,sicilia,s,si,sic,sici,sicil,sicili,sicilia,
14837,angola,angola,a,an,ang,ango,angol,angola,,
14838,ayudando,ayudando,a,ay,ayu,ayud,ayuda,ayudan,ayudand,ayudando
14839,carecer,carecer,c,ca,car,care,carec,carece,carecer,
14840,carril,carril,c,ca,car,carr,carri,carril,,
14841,contenedores,contenedores,c,co,con,cont,conte,conten,contene,contened
14842,deseaban,deseaban,d,de,des,dese,desea,deseab,deseaba,deseaban
14843,dirigiendo,dirigiendo,d,di,dir,diri,dirig,dirigi,dirigie,dirigien
14844,finalizado,finalizado,f,fi,fin,fina,final,finali,finaliz,finaliza
14845,hablaremos,hablaremos,h,ha,hab,habl,habla,hablar,hablare,hablarem
14846,hospitalaria,hospitalaria,h,ho,hos,hosp,hospi,hospit,hospita,hospital
14847,imagine,imaginé,i,im,ima,imag,imagi,imagin,imagine,
14849,indumentaria,indumentaria,i,in,ind,indu,indum,indume,indumen,indument
14850,letona,letona,l,le,let,leto,leton,letona,,
14851,marchado,marchado,m,ma,mar,marc,march,marcha,marchad,marchado
14852,neoliberal,neoliberal,n,ne,neo,neol,neoli,neolib,neolibe,neoliber
14853,prolongo,prolongó,p,pr,pro,prol,prolo,prolon,prolong,prolongo
14854,provocaba,provocaba,p,pr,pro,prov,provo,provoc,provoca,provocab
14855,abandonan,abandonan,a,ab,aba,aban,aband,abando,abandon,abandona
14856,antecesor,antecesor,a,an,ant,ante,antec,antece,anteces,anteceso
14857,apelaciones,apelaciones,a,ap,ape,apel,apela,apelac,apelaci,apelacio
14858,apuros,apuros,a,ap,apu,apur,apuro,apuros,,
14859,asiaticos,asiáticos,a,as,asi,asia,asiat,asiati,asiatic,asiatico
14860,cantina,cantina,c,ca,can,cant,canti,cantin,cantina,
14861,ciegas,ciegas,c,ci,cie,cieg,ciega,ciegas,,
14862,desinteres,desinterés,d,de,des,desi,desin,desint,desinte,desinter
14863,expensas,expensas,e,ex,exp,expe,expen,expens,expensa,expensas
14864,humedas,húmedas,h,hu,hum,hume,humed,humeda,humedas,
14865,limitadas,limitadas,l,li,lim,limi,limit,limita,limitad,limitada
14866,mula,mula,m,mu,mul,mula,,,,
14867,nina,nina,n,ni,nin,nina,,,,
14868,perjudica,perjudica,p,pe,per,perj,perju,perjud,perjudi,perjudic
14869,planteadas,planteadas,p,pl,pla,plan,plant,plante,plantea,plantead
14870,promociones,promociones,p,pr,pro,prom,promo,promoc,promoci,promocio
14871,salsas,salsas,s,sa,sal,sals,salsa,salsas,,
14872,apreciable,apreciable,a,ap,apr,apre,aprec,apreci,aprecia,apreciab
14873,butacas,butacas,b,bu,but,buta,butac,butaca,butacas,
14874,cromosoma,cromosoma,c,cr,cro,crom,cromo,cromos,cromoso,cromosom
14875,escapan,escapan,e,es,esc,esca,escap,escapa,escapan,
14876,guardianes,guardianes,g,gu,gua,guar,guard,guardi,guardia,guardian
14877,implicito,implícito,i,im,imp,impl,impli,implic,implici,implicit
14878,inexistencia,inexistencia,i,in,ine,inex,inexi,inexis,inexist,inexiste
14879,lance,lance,l,la,lan,lanc,lance,,,
14880,pedagogica,pedagógica,p,pe,ped,peda,pedag,pedago,pedagog,pedagogi
14881,planea,planea,p,pl,pla,plan,plane,planea,,
14882,señaladas,señaladas,s,se,señ,seña,señal,señala,señalad,señalada
14883,talones,talones,t,ta,tal,talo,talon,talone,talones,
14884,teheran,teherán,t,te,teh,tehe,teher,tehera,teheran,
14885,acercado,acercado,a,ac,ace,acer,acerc,acerca,acercad,acercado
14886,adaptaciones,adaptaciones,a,ad,ada,adap,adapt,adapta,adaptac,adaptaci
14887,apogeo,apogeo,a,ap,apo,apog,apoge,apogeo,,
14888,asalariados,asalariados,a,as,asa,asal,asala,asalar,asalari,asalaria
14889,azotea,azotea,a,az,azo,azot,azote,azotea,,
14890,biomasa,biomasa,b,bi,bio,biom,bioma,biomas,biomasa,
14891,corro,corro,c,co,cor,corr,corro,,,
14892,coto,coto,c,co,cot,coto,,,,
14893,deshacerse,deshacerse,d,de,des,desh,desha,deshac,deshace,deshacer
14894,disponga,disponga,d,di,dis,disp,dispo,dispon,dispong,disponga
14895,icono,icono,i,ic,ico,icon,icono,,,
14896,infracciones,infracciones,i,in,inf,infr,infra,infrac,infracc,infracci
14897,lanzando,lanzando,l,la,lan,lanz,lanza,lanzan,lanzand,lanzando
14898,modestia,modestia,m,mo,mod,mode,modes,modest,modesti,modestia
14899,prohibio,prohibió,p,pr,pro,proh,prohi,prohib,prohibi,prohibio
14900,reja,reja,r,re,rej,reja,,,,
14901,saura,saura,s,sa,sau,saur,saura,,,
14902,suscitado,suscitado,s,su,sus,susc,susci,suscit,suscita,suscitad
14903,yerno,yerno,y,ye,yer,yern,yerno,,,
14904,anticipado,anticipado,a,an,ant,anti,antic,antici,anticip,anticipa
14905,apretar,apretar,a,ap,apr,apre,apret,apreta,apretar,
14906,ayuno,ayuno,a,ay,ayu,ayun,ayuno,,,
14907,cuestiona,cuestiona,c,cu,cue,cues,cuest,cuesti,cuestio,cuestion
14908,espantoso,espantoso,e,es,esp,espa,espan,espant,espanto,espantos
14909,esquizofrenia,esquizofrenia,e,es,esq,esqu,esqui,esquiz,esquizo,esquizof
14910,funcionalidad,funcionalidad,f,fu,fun,func,funci,funcio,funcion,funciona
14911,incremento,incrementó,i,in,inc,incr,incre,increm,increme,incremen
14912,inseparable,inseparable,i,in,ins,inse,insep,insepa,insepar,insepara
14913,proveedor,proveedor,p,pr,pro,prov,prove,provee,proveed,proveedo
14915,serviran,servirán,s,se,ser,serv,servi,servir,servira,serviran
14916,tenencia,tenencia,t,te,ten,tene,tenen,tenenc,tenenci,tenencia
14917,veiamos,veíamos,v,ve,vei,veia,veiam,veiamo,veiamos,
14918,aplicados,aplicados,a,ap,apl,apli,aplic,aplica,aplicad,aplicado
14919,apresuro,apresuró,a,ap,apr,apre,apres,apresu,apresur,apresuro
14920,carisma,carisma,c,ca,car,cari,caris,carism,carisma,
14921,castigos,castigos,c,ca,cas,cast,casti,castig,castigo,castigos
14922,celebraba,celebraba,c,ce,cel,cele,celeb,celebr,celebra,celebrab
14923,consegui,conseguí,c,co,con,cons,conse,conseg,consegu,consegui
14924,dedicaron,dedicaron,d,de,ded,dedi,dedic,dedica,dedicar,dedicaro
14925,disolver,disolver,d,di,dis,diso,disol,disolv,disolve,disolver
14926,exportar,exportar,e,ex,exp,expo,expor,export,exporta,exportar
14927,loma,loma,l,lo,lom,loma,,,,
14928,minimizar,minimizar,m,mi,min,mini,minim,minimi,minimiz,minimiza
14929,planeamiento,planeamiento,p,pl,pla,plan,plane,planea,planeam,planeami
14930,solitarios,solitarios,s,so,sol,soli,solit,solita,solitar,solitari
14931,suciedad,suciedad,s,su,suc,suci,sucie,sucied,sucieda,suciedad
14932,trazo,trazo,t,tr,tra,traz,trazo,,,
14933,volveremos,volveremos,v,vo,vol,volv,volve,volver,volvere,volverem
14934,abonos,abonos,a,ab,abo,abon,abono,abonos,,
14935,aplique,aplique,a,ap,apl,apli,apliq,apliqu,aplique,
14936,comenzaran,comenzarán,c,co,com,come,comen,comenz,comenza,comenzar
14937,conozcan,conozcan,c,co,con,cono,conoz,conozc,conozca,conozcan
14938,corruptos,corruptos,c,co,cor,corr,corru,corrup,corrupt,corrupto
14939,croata,croata,c,cr,cro,croa,croat,croata,,
14941,especifica,especifica,e,es,esp,espe,espec,especi,especif,especifi
14942,evolucionado,evolucionado,e,ev,evo,evol,evolu,evoluc,evoluci,evolucio
14943,severos,severos,s,se,sev,seve,sever,severo,severos,
14944,strauss,strauss,s,st,str,stra,strau,straus,strauss,
14945,valla,valla,v,va,val,vall,valla,,,
14946,anderson,anderson,a,an,and,ande,ander,anders,anderso,anderson
14947,cervezas,cervezas,c,ce,cer,cerv,cerve,cervez,cerveza,cervezas
14948,contrapunto,contrapunto,c,co,con,cont,contr,contra,contrap,contrapu
14949,cortados,cortados,c,co,cor,cort,corta,cortad,cortado,cortados
14950,ejecuta,ejecuta,e,ej,eje,ejec,ejecu,ejecut,ejecuta,
14951,integradas,integradas,i,in,int,inte,integ,integr,integra,integrad
14952,joselito,joselito,j,jo,jos,jose,josel,joseli,joselit,joselito
14953,multiplican,multiplican,m,mu,mul,mult,multi,multip,multipl,multipli
14954,natalidad,natalidad,n,na,nat,nata,natal,natali,natalid,natalida
14955,oficialista,oficialista,o,of,ofi,ofic,ofici,oficia,oficial,oficiali
14957,soplo,soplo,s,so,sop,sopl,soplo,,,
14958,susurro,susurró,s,su,sus,susu,susur,susurr,susurro,
14959,venda,venda,v,ve,ven,vend,venda,,,
14960,apto,apto,a,ap,apt,apto,,,,
14961,bruce,bruce,b,br,bru,bruc,bruce,,,
14962,carles,carles,c,ca,car,carl,carle,carles,,
14963,descuentos,descuentos,d,de,des,desc,descu,descue,descuen,descuent
14964,emergente,emergente,e,em,eme,emer,emerg,emerge,emergen,emergent
14965,induce,induce,i,in,ind,indu,induc,induce,,
14966,inglesas,inglesas,i,in,ing,ingl,ingle,ingles,inglesa,inglesas
14967,insistiendo,insistiendo,i,in,ins,insi,insis,insist,insisti,insistie
14968,invadido,invadido,i,in,inv,inva,invad,invadi,invadid,invadido
14969,manifestaba,manifestaba,m,ma,man,mani,manif,manife,manifes,manifest
14970,originario,originario,o,or,ori,orig,origi,origin,origina,originar
14971,pizarra,pizarra,p,pi,piz,piza,pizar,pizarr,pizarra,
14972,quite,quite,q,qu,qui,quit,quite,,,
14973,saudi,saudí,s,sa,sau,saud,saudi,,,
14974,vulnerabilidad,vulnerabilidad,v,vu,vul,vuln,vulne,vulner,vulnera,vulnerab
14975,colgo,colgó,c,co,col,colg,colgo,,,
14976,confundirse,confundirse,c,co,con,conf,confu,confun,confund,confundi
14977,dejaran,dejarán,d,de,dej,deja,dejar,dejara,dejaran,
14978,demografica,demográfica,d,de,dem,demo,demog,demogr,demogra,demograf
14979,dispersos,dispersos,d,di,dis,disp,dispe,disper,dispers,disperso
14980,escote,escote,e,es,esc,esco,escot,escote,,
14981,garay,garay,g,ga,gar,gara,garay,,,
14982,hermosura,hermosura,h,he,her,herm,hermo,hermos,hermosu,hermosur
14983,inconscientemente,inconscientemente,i,in,inc,inco,incon,incons,inconsc,inconsci
14984,indefinidamente,indefinidamente,i,in,ind,inde,indef,indefi,indefin,indefini
14985,invernal,invernal,i,in,inv,inve,inver,invern,inverna,invernal
14986,manicomio,manicomio,m,ma,man,mani,manic,manico,manicom,manicomi
14987,patata,patata,p,pa,pat,pata,patat,patata,,
14988,rompen,rompen,r,ro,rom,romp,rompe,rompen,,
14989,sectorial,sectorial,s,se,sec,sect,secto,sector,sectori,sectoria
14990,tratada,tratada,t,tr,tra,trat,trata,tratad,tratada,
14991,usarse,usarse,u,us,usa,usar,usars,usarse,,
14992,visitaron,visitaron,v,vi,vis,visi,visit,visita,visitar,visitaro
14993,ambigua,ambigua,a,am,amb,ambi,ambig,ambigu,ambigua,
14994,desapareciendo,desapareciendo,d,de,des,desa,desap,desapa,desapar,desapare
14995,embriones,embriones,e,em,emb,embr,embri,embrio,embrion,embrione
14996,galvez,gálvez,g,ga,gal,galv,galve,galvez,,
14997,heracles,heracles,h,he,her,hera,herac,heracl,heracle,heracles
14998,italianas,italianas,i,it,ita,ital,itali,italia,italian,italiana
14999,originaria,originaria,o,or,ori,orig,origi,origin,origina,originar
15000,patriotico,patriótico,p,pa,pat,patr,patri,patrio,patriot,patrioti
15001,perfectas,perfectas,p,pe,per,perf,perfe,perfec,perfect,perfecta
15002,proporciono,proporcionó,p,pr,pro,prop,propo,propor,proporc,proporci
15003,repartidos,repartidos,r,re,rep,repa,repar,repart,reparti,repartid
15004,soriano,soriano,s,so,sor,sori,soria,sorian,soriano,
15005,barbas,barbas,b,ba,bar,barb,barba,barbas,,
15006,celebrando,celebrando,c,ce,cel,cele,celeb,celebr,celebra,celebran
15007,contradictorios,contradictorios,c,co,con,cont,contr,contra,contrad,contradi
15008,cristianas,cristianas,c,cr,cri,cris,crist,cristi,cristia,cristian
15009,desnudas,desnudas,d,de,des,desn,desnu,desnud,desnuda,desnudas
15010,eficientes,eficientes,e,ef,efi,efic,efici,eficie,eficien,eficient
15011,encarcelado,encarcelado,e,en,enc,enca,encar,encarc,encarce,encarcel
15012,esperarse,esperarse,e,es,esp,espe,esper,espera,esperar,esperars
15013,iones,iones,i,io,ion,ione,iones,,,
15014,parajes,parajes,p,pa,par,para,paraj,paraje,parajes,
15015,pormenores,pormenores,p,po,por,porm,porme,pormen,pormeno,pormenor
15016,quirurgico,quirúrgico,q,qu,qui,quir,quiru,quirur,quirurg,quirurgi
15017,salvadoreña,salvadoreña,s,sa,sal,salv,salva,salvad,salvado,salvador
15018,ulceras,úlceras,u,ul,ulc,ulce,ulcer,ulcera,,
15019,arbitro,arbitro,a,ar,arb,arbi,arbit,arbitr,arbitro,
15020,buey,buey,b,bu,bue,buey,,,,
15021,cannes,cannes,c,ca,can,cann,canne,cannes,,
15022,caracoles,caracoles,c,ca,car,cara,carac,caraco,caracol,caracole
15023,cloro,cloro,c,cl,clo,clor,cloro,,,
15024,discrepancia,discrepancia,d,di,dis,disc,discr,discre,discrep,discrepa
15025,disponian,disponían,d,di,dis,disp,dispo,dispon,disponi,disponia
15026,dolia,dolía,d,do,dol,doli,dolia,,,
15027,elaboradas,elaboradas,e,el,ela,elab,elabo,elabor,elabora,elaborad
15028,entrevistados,entrevistados,e,en,ent,entr,entre,entrev,entrevi,entrevis
15029,estupenda,estupenda,e,es,est,estu,estup,estupe,estupen,estupend
15030,grabador,grabador,g,gr,gra,grab,graba,grabad,grabado,grabador
15031,grata,grata,g,gr,gra,grat,grata,,,
15032,lomas,lomas,l,lo,lom,loma,lomas,,,
15033,tremendamente,tremendamente,t,tr,tre,trem,treme,tremen,tremend,tremenda
15034,apreciado,apreciado,a,ap,apr,apre,aprec,apreci,aprecia,apreciad
15035,bota,bota,b,bo,bot,bota,,,,
15036,despreciable,despreciable,d,de,des,desp,despr,despre,desprec,despreci
15037,emitida,emitida,e,em,emi,emit,emiti,emitid,emitida,
15038,espanyol,espanyol,e,es,esp,espa,espan,espany,espanyo,espanyol
15039,filetes,filetes,f,fi,fil,file,filet,filete,filetes,
15040,hablara,hablará,h,ha,hab,habl,habla,hablar,hablara,
15041,hipotetico,hipotético,h,hi,hip,hipo,hipot,hipote,hipotet,hipoteti
15042,juzga,juzga,j,ju,juz,juzg,juzga,,,
15043,metieron,metieron,m,me,met,meti,metie,metier,metiero,metieron
15044,quejarse,quejarse,q,qu,que,quej,queja,quejar,quejars,quejarse
15045,residen,residen,r,re,res,resi,resid,reside,residen,
15046,sueca,sueca,s,su,sue,suec,sueca,,,
15047,triunfador,triunfador,t,tr,tri,triu,triun,triunf,triunfa,triunfad
15048,verdura,verdura,v,ve,ver,verd,verdu,verdur,verdura,
15049,arrogancia,arrogancia,a,ar,arr,arro,arrog,arroga,arrogan,arroganc
15050,asombrado,asombrado,a,as,aso,asom,asomb,asombr,asombra,asombrad
15051,astro,astro,a,as,ast,astr,astro,,,
15052,cantor,cantor,c,ca,can,cant,canto,cantor,,
15053,descomunal,descomunal,d,de,des,desc,desco,descom,descomu,descomun
